Unnamed: 0,Store,Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
422340,45,2012-07-20,0,83.0,524.12,78.89,3.567,6682.75,24.24,12.83,2249.85,2288.3,191.1670428,8.684,2,118221
422341,45,2012-07-20,0,49.0,11.97,78.89,3.567,6682.75,24.24,12.83,2249.85,2288.3,191.1670428,8.684,2,118221
422342,45,2012-07-20,0,20.0,6585.2,78.89,3.567,6682.75,24.24,12.83,2249.85,2288.3,191.1670428,8.684,2,118221
422343,45,2012-07-27,0,2.0,35499.59,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422344,45,2012-07-27,0,32.0,3679.05,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422345,45,2012-07-27,0,82.0,12126.43,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422346,45,2012-07-27,0,14.0,9520.13,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422347,45,2012-07-27,0,42.0,4660.15,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422348,45,2012-07-27,0,10.0,14371.16,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422349,45,2012-07-27,0,52.0,1291.92,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422350,45,2012-07-27,0,81.0,13182.09,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422351,45,2012-07-27,0,28.0,252.72,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422352,45,2012-07-27,0,16.0,20278.86,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422353,45,2012-07-27,0,46.0,13833.5,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422354,45,2012-07-27,0,11.0,13533.88,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422355,45,2012-07-27,0,25.0,6478.19,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422356,45,2012-07-27,0,27.0,818.03,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422357,45,2012-07-27,0,26.0,5225.99,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422358,45,2012-07-27,0,80.0,650.98,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422359,45,2012-07-27,0,1.0,11628.65,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422360,45,2012-07-27,0,13.0,26401.62,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422361,45,2012-07-27,0,71.0,4970.23,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422362,45,2012-07-27,0,74.0,9710.37,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422363,45,2012-07-27,0,60.0,126.0,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422364,45,2012-07-27,0,55.0,3748.36,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422365,45,2012-07-27,0,12.0,3425.39,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422366,45,2012-07-27,0,5.0,8718.96,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422367,45,2012-07-27,0,56.0,1010.42,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422368,45,2012-07-27,0,93.0,3326.52,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422369,45,2012-07-27,0,29.0,4454.44,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422370,45,2012-07-27,0,9.0,16723.24,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422371,45,2012-07-27,0,44.0,2248.98,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422372,45,2012-07-27,0,40.0,35644.36,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422373,45,2012-07-27,0,8.0,33790.96,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422374,45,2012-07-27,0,31.0,2635.99,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422375,45,2012-07-27,0,19.0,1478.24,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422376,45,2012-07-27,0,58.0,1500.0,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422377,45,2012-07-27,0,59.0,111.01,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422378,45,2012-07-27,0,79.0,16273.73,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422379,45,2012-07-27,0,33.0,4643.27,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422380,45,2012-07-27,0,85.0,2032.27,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422381,45,2012-07-27,0,92.0,44551.11,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422382,45,2012-07-27,0,41.0,1305.82,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422383,45,2012-07-27,0,22.0,5714.82,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422384,45,2012-07-27,0,30.0,2829.64,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422385,45,2012-07-27,0,97.0,6157.29,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422386,45,2012-07-27,0,21.0,4215.8,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422387,45,2012-07-27,0,91.0,15275.51,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422388,45,2012-07-27,0,36.0,568.0,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422389,45,2012-07-27,0,95.0,51943.79,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422390,45,2012-07-27,0,23.0,20121.78,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422391,45,2012-07-27,0,94.0,4124.28,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422392,45,2012-07-27,0,49.0,14.0,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422393,45,2012-07-27,0,3.0,13170.82,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422394,45,2012-07-27,0,72.0,27690.05,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422395,45,2012-07-27,0,38.0,51487.77,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422396,45,2012-07-27,0,6.0,3347.96,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422397,45,2012-07-27,0,67.0,4709.19,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422398,45,2012-07-27,0,90.0,22243.5,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422399,45,2012-07-27,0,4.0,23807.32,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422400,45,2012-07-27,0,17.0,9019.48,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422401,45,2012-07-27,0,87.0,6926.4,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422402,45,2012-07-27,0,7.0,17067.8,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422403,45,2012-07-27,0,24.0,3972.28,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422404,45,2012-07-27,0,20.0,5273.26,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422405,45,2012-07-27,0,34.0,13480.3,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422406,45,2012-07-27,0,18.0,2.75,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422407,45,2012-07-27,0,98.0,657.63,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422408,45,2012-07-27,0,35.0,1591.91,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422409,45,2012-07-27,0,83.0,395.64,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,2,118221
422410,45,2012-08-03,0,14.0,10900.11,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422411,45,2012-08-03,0,13.0,27638.27,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422412,45,2012-08-03,0,97.0,6779.88,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422413,45,2012-08-03,0,12.0,3664.39,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422414,45,2012-08-03,0,52.0,1140.31,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422415,45,2012-08-03,0,2.0,37472.02,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422416,45,2012-08-03,0,95.0,52958.13,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422417,45,2012-08-03,0,42.0,4942.73,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422418,45,2012-08-03,0,27.0,693.26,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422419,45,2012-08-03,0,28.0,285.85,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422420,45,2012-08-03,0,58.0,2575.0,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422421,45,2012-08-03,0,11.0,10593.41,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422422,45,2012-08-03,0,25.0,7471.54,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422423,45,2012-08-03,0,79.0,15922.63,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422424,45,2012-08-03,0,92.0,47726.32,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422425,45,2012-08-03,0,44.0,2353.81,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422426,45,2012-08-03,0,9.0,15680.81,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422427,45,2012-08-03,0,54.0,23.92,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422428,45,2012-08-03,0,31.0,3238.74,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422429,45,2012-08-03,0,71.0,4207.06,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422430,45,2012-08-03,0,74.0,11207.17,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422431,45,2012-08-03,0,93.0,3485.68,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422432,45,2012-08-03,0,81.0,14382.04,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422433,45,2012-08-03,0,94.0,4478.22,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422434,45,2012-08-03,0,46.0,13992.72,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422435,45,2012-08-03,0,26.0,5078.43,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422436,45,2012-08-03,0,72.0,25010.53,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422437,45,2012-08-03,0,29.0,4801.32,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422438,45,2012-08-03,0,59.0,112.24,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422439,45,2012-08-03,0,67.0,4646.9,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422440,45,2012-08-03,0,16.0,17030.6,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422441,45,2012-08-03,0,40.0,38566.87,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422442,45,2012-08-03,0,82.0,13395.68,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422443,45,2012-08-03,0,6.0,1622.96,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422444,45,2012-08-03,0,10.0,14140.55,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422445,45,2012-08-03,0,60.0,261.0,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422446,45,2012-08-03,0,3.0,15167.98,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422447,45,2012-08-03,0,5.0,8224.15,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422448,45,2012-08-03,0,56.0,763.66,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422449,45,2012-08-03,0,38.0,55100.78,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422450,45,2012-08-03,0,41.0,809.41,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422451,45,2012-08-03,0,7.0,12785.66,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422452,45,2012-08-03,0,49.0,-1.91,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422453,45,2012-08-03,0,1.0,11285.1,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422454,45,2012-08-03,0,8.0,33538.54,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422455,45,2012-08-03,0,91.0,16891.36,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422456,45,2012-08-03,0,55.0,3409.0,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422457,45,2012-08-03,0,19.0,972.55,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422458,45,2012-08-03,0,23.0,20803.53,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422459,45,2012-08-03,0,22.0,6750.75,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422460,45,2012-08-03,0,17.0,9444.46,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422461,45,2012-08-03,0,47.0,224.0,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422462,45,2012-08-03,0,24.0,3733.44,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422463,45,2012-08-03,0,98.0,516.46,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422464,45,2012-08-03,0,35.0,1208.99,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422465,45,2012-08-03,0,20.0,5674.94,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422466,45,2012-08-03,0,90.0,22648.51,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422467,45,2012-08-03,0,33.0,5109.29,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422468,45,2012-08-03,0,21.0,4273.43,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422469,45,2012-08-03,0,80.0,878.44,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422470,45,2012-08-03,0,87.0,9575.38,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422471,45,2012-08-03,0,85.0,1656.99,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422472,45,2012-08-03,0,32.0,3435.97,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422473,45,2012-08-03,0,4.0,24109.08,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422474,45,2012-08-03,0,18.0,18.52,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422475,45,2012-08-03,0,83.0,639.72,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422476,45,2012-08-03,0,30.0,3407.56,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422477,45,2012-08-03,0,34.0,13540.67,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422478,45,2012-08-03,0,36.0,652.0,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,2,118221
422479,45,2012-08-10,0,27.0,813.79,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,2,118221
422480,45,2012-08-10,0,12.0,3549.77,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,2,118221
422481,45,2012-08-10,0,26.0,5129.85,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,2,118221
422482,45,2012-08-10,0,14.0,10286.96,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,2,118221
422483,45,2012-08-10,0,38.0,53978.88,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,2,118221
422484,45,2012-08-10,0,79.0,14982.68,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,2,118221
422485,45,2012-08-10,0,42.0,4563.71,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,2,118221
422486,45,2012-08-10,0,93.0,3171.56,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,2,118221
